"","Sample","Cluster","Max_Coefficient","Rank"
"set1_3_11826_358_RS2_S_peripheral_S49_R1_0014","set1_3_11826_358_RS2_S_peripheral_S49_R1_001",7,0.138057599756842,8
"set1_3_11828_359_RS1_S_center_S51_R1_0014","set1_3_11828_359_RS1_S_center_S51_R1_001",7,0.118240729395414,8
"set1_3_11830_359_RS1_S_peripheral_S53_R1_0014","set1_3_11830_359_RS1_S_peripheral_S53_R1_001",6,0.147940580258459,8
"set1_3_11834_359_RS2_S_center_S56_R1_0014","set1_3_11834_359_RS2_S_center_S56_R1_001",3,0.131048297067732,8
"set1_3_11836_359_RS2_S_peripheral_S58_R1_0014","set1_3_11836_359_RS2_S_peripheral_S58_R1_001",7,0.11484561032096,8
"set1_3_11839_360_RS1_S_center_S43_R1_0014","set1_3_11839_360_RS1_S_center_S43_R1_001",7,0.130021438089556,8
"set1_3_11841_360_RS1_S_peripheral_S36_R1_0014","set1_3_11841_360_RS1_S_peripheral_S36_R1_001",7,0.140440764445313,8
"set1_3_11843_360_NL_S_S53_R1_0014","set1_3_11843_360_NL_S_S53_R1_001",7,0.135543038730401,8
"set1_3_11845_361_RS1_S_center_S31_R1_0014","set1_3_11845_361_RS1_S_center_S31_R1_001",7,0.123876405571416,8
"set1_3_11847_361_RS1_S_peripheral_S35_R1_0014","set1_3_11847_361_RS1_S_peripheral_S35_R1_001",7,0.136072610755279,8
"set1_3_11849_361_RS2_S_center_S20_R1_0014","set1_3_11849_361_RS2_S_center_S20_R1_001",7,0.122642607365212,8
"set1_3_11851_361_RS2_S_peripheral_S45_R1_0014","set1_3_11851_361_RS2_S_peripheral_S45_R1_001",7,0.113083775983914,8
"set1_3_11853_361_RS4_S_center_S29_R1_0014","set1_3_11853_361_RS4_S_center_S29_R1_001",7,0.129197583403882,8
"set1_3_11855_361_RS4_S_peripheral_S25_R1_0014","set1_3_11855_361_RS4_S_peripheral_S25_R1_001",7,0.111925431254773,8
"set1_3_11857_361_RS3_S_center_S26_R1_0014","set1_3_11857_361_RS3_S_center_S26_R1_001",7,0.127014534039523,8
"set1_3_11859_361_RS3_S_peripheral_S54_R1_0014","set1_3_11859_361_RS3_S_peripheral_S54_R1_001",7,0.116748194004063,8
"set1_3_11863_362_RS1_S_center_S28_R1_0014","set1_3_11863_362_RS1_S_center_S28_R1_001",7,0.11749828428806,8
"set1_3_11865_362_RS1_S_peripheral_S40_R1_0014","set1_3_11865_362_RS1_S_peripheral_S40_R1_001",7,0.10626764455808,8
"set1_3_11868_363_RS1_S_center_S27_R1_0014","set1_3_11868_363_RS1_S_center_S27_R1_001",7,0.124364810798414,8
"set1_3_11870_363_RS1_S_peripheral_S46_R1_0014","set1_3_11870_363_RS1_S_peripheral_S46_R1_001",7,0.117998858840231,8
"set1_3_11872_363_NL_S_S57_R1_0014","set1_3_11872_363_NL_S_S57_R1_001",7,0.124116836949093,8
"set1_3_11875_364_RS1_S_center_S52_R1_0014","set1_3_11875_364_RS1_S_center_S52_R1_001",7,0.106652412607533,8
"set1_3_11877_364_RS1_S_peripheral_S56_R1_0014","set1_3_11877_364_RS1_S_peripheral_S56_R1_001",7,0.12789064988733,8
"set1_3_11881_364_RS2_S_center_S37_R1_0014","set1_3_11881_364_RS2_S_center_S37_R1_001",3,0.110113559731554,8
"set1_3_13814_552_IBC_Str_14","set1_3_13814_552_IBC_Str_1",3,0.134292747619014,8
"set1_3_13829_551_DCIS_Str4","set1_3_13829_551_DCIS_Str",1,0.12800560775611,8
"set1_3_13831_550_ADH_Str_14","set1_3_13831_550_ADH_Str_1",6,0.124524498722966,8
"set1_3_13837_550_DCIS_Str_14","set1_3_13837_550_DCIS_Str_1",1,0.114170901822798,8
"set1_3_13841_549_DCIS_Str4","set1_3_13841_549_DCIS_Str",3,0.140405078967584,8
"set1_3_13843_549_IBC_Str4","set1_3_13843_549_IBC_Str",3,0.117480332088164,8
"set1_3_13845_549_IN_Str4","set1_3_13845_549_IN_Str",1,0.130145698872108,8
"set1_3_13849_550_DCIS_Str_24","set1_3_13849_550_DCIS_Str_2",1,0.135459673666756,8
"set1_3_13855_549_NL_Str4","set1_3_13855_549_NL_Str",7,0.108882315708442,8
"set1_3_13859_548_DCIS_Str4","set1_3_13859_548_DCIS_Str",1,0.132808989052889,8
"set1_3_13861_548_IBC_Str4","set1_3_13861_548_IBC_Str",1,0.153392338016763,8
"set1_3_13863_547_NL_Str4","set1_3_13863_547_NL_Str",7,0.144937957287273,8
"set1_3_13865_547_CCC_Str_14","set1_3_13865_547_CCC_Str_1",1,0.153310507237831,8
"set1_3_13867_547_CCH_Str_14","set1_3_13867_547_CCH_Str_1",5,0.144480981480972,8
"set1_3_13869_547_IBC_Str_14","set1_3_13869_547_IBC_Str_1",3,0.165538390571479,8
"set1_3_13871_547_DCIS_Str4","set1_3_13871_547_DCIS_Str",3,0.152468552622521,8
"set1_3_13873_547_CCC_Str_24","set1_3_13873_547_CCC_Str_2",5,0.120487846027778,8
"set1_3_13877_547_CCC_Str_34","set1_3_13877_547_CCC_Str_3",3,0.123339300741102,8
"set1_3_13879_547_IBC_Str_24","set1_3_13879_547_IBC_Str_2",3,0.175663215898242,8
"set1_3_13881_547_NL_Str4","set1_3_13881_547_NL_Str",7,0.122914555045581,8
"set1_3_13883_546_NL_Str4","set1_3_13883_546_NL_Str",7,0.122003022283601,8
"set1_3_13885_546_ALH_Str4","set1_3_13885_546_ALH_Str",7,0.142021395460105,8
"set1_3_13887_546_IBC_Str4","set1_3_13887_546_IBC_Str",1,0.172927874200888,8
"set1_3_13889_546_LIN_Str4","set1_3_13889_546_LIN_Str",1,0.133105279401828,8
"set1_3_13891_546_CCH_Str4","set1_3_13891_546_CCH_Str",1,0.133605439574587,8
"set1_3_13893_546_HIN_Str4","set1_3_13893_546_HIN_Str",1,0.171691102821436,8
"set1_3_13895_546_MIN_Str4","set1_3_13895_546_MIN_Str",1,0.167058687521285,8
"set1_3_13897_545_CCC_Str_14","set1_3_13897_545_CCC_Str_1",1,0.147837494861121,8
"set1_3_13899_545_ADH_Str4","set1_3_13899_545_ADH_Str",1,0.139162352899591,8
"set1_3_13901_545_UDH_Str_14","set1_3_13901_545_UDH_Str_1",4,0.131942084823248,8
"set1_3_13903_545_AM_Str_14","set1_3_13903_545_AM_Str_1",1,0.149431634648302,8
"set1_3_13905_545_IBC_Str4","set1_3_13905_545_IBC_Str",4,0.135419994440042,8
"set1_3_13907_545_DCIS_Str_14","set1_3_13907_545_DCIS_Str_1",4,0.137653031139363,8
"set1_3_13909_545_CCC_Str_24","set1_3_13909_545_CCC_Str_2",4,0.132076378046321,8
"set1_3_13917_545_DCIS_Str_24","set1_3_13917_545_DCIS_Str_2",4,0.250412894047042,8
"set1_3_13925_544_DCIS_Str_14","set1_3_13925_544_DCIS_Str_1",4,0.109653026864625,8
"set1_3_13927_544_DCIS_Str_24","set1_3_13927_544_DCIS_Str_2",1,0.164925447330531,8
"set1_3_13929_544_IBC_Str4","set1_3_13929_544_IBC_Str",1,0.144246481074802,8
"set1_3_13931_544_DCIS_Str_34","set1_3_13931_544_DCIS_Str_3",1,0.15376766673972,8
"set1_3_13939_568_NL_Str4","set1_3_13939_568_NL_Str",7,0.11816791357678,8
"set1_3_13941_568_IBC_Str4","set1_3_13941_568_IBC_Str",1,0.136017835729733,8
"set1_3_13943_568_DCIS_Str4","set1_3_13943_568_DCIS_Str",1,0.108667107694332,8
"set1_3_13947_570_CCC_Str_14","set1_3_13947_570_CCC_Str_1",5,0.125753819980034,8
"set1_3_13949_570_IBC_Str4","set1_3_13949_570_IBC_Str",1,0.134956162684659,8
"set1_3_13951_570_DCIS_Str4","set1_3_13951_570_DCIS_Str",5,0.119174718853779,8
"set1_3_13953_570_ADH_Str_14","set1_3_13953_570_ADH_Str_1",5,0.104515454742396,8
"set1_3_13955_570_NL_Str4","set1_3_13955_570_NL_Str",7,0.116909035712299,8
"set1_3_13957_570_CCC_Str_24","set1_3_13957_570_CCC_Str_2",1,0.111217536008836,8
"set1_3_13959_570_CCH_Str4","set1_3_13959_570_CCH_Str",5,0.109032873916487,8
"set1_3_13961_570_ADH_Str_24","set1_3_13961_570_ADH_Str_2",4,0.113680176806767,8
"set1_3_13963_569_IBC_Str4","set1_3_13963_569_IBC_Str",1,0.115566986911379,8
"set1_3_13965_567_EN_Str4","set1_3_13965_567_EN_Str",5,0.145217543862795,8
"set1_3_13969_567_DCIS_Str4","set1_3_13969_567_DCIS_Str",1,0.145188450318842,8
"set1_3_13971_567_IBC_Str4","set1_3_13971_567_IBC_Str",1,0.130510405648687,8
"set1_3_13977_565_EN_Str4","set1_3_13977_565_EN_Str",5,0.143941706879557,8
"set1_3_13983_561_DCIS_Str4","set1_3_13983_561_DCIS_Str",1,0.121262898581818,8
"set1_3_13985_561_IBC_Str4","set1_3_13985_561_IBC_Str",3,0.169735996988021,8
"set1_3_13988_562_DCIS_Str_14","set1_3_13988_562_DCIS_Str_1",1,0.122342672612874,8
"set1_3_13992_562_DCIS_Str_24","set1_3_13992_562_DCIS_Str_2",1,0.122375441101842,8
"set1_3_13994_562_NL_Str_24","set1_3_13994_562_NL_Str_2",7,0.133007128544803,8
"set1_3_13996_563_NL_Str4","set1_3_13996_563_NL_Str",1,0.153890660914153,8
"set1_3_13998_563_IBC_Str4","set1_3_13998_563_IBC_Str",1,0.162180727281273,8
"set1_3_14002_553_DCIS_Str4","set1_3_14002_553_DCIS_Str",3,0.119548038853844,8
"set1_3_14004_553_IBC_Str4","set1_3_14004_553_IBC_Str",3,0.151000913805262,8
"set1_3_14008_553_EN_Str4","set1_3_14008_553_EN_Str",5,0.148122173119021,8
"set1_3_14013_560_CCC_Str4","set1_3_14013_560_CCC_Str",5,0.133291777098207,8
"set1_3_14015_560_AM_Str4","set1_3_14015_560_AM_Str",5,0.129967581080474,8
"set1_3_14017_560_NL_Str_14","set1_3_14017_560_NL_Str_1",4,0.139483467302769,8
"set1_3_14019_560_NL_Str_24","set1_3_14019_560_NL_Str_2",7,0.127363577600142,8
"set1_3_14021_560_IBC_Str_14","set1_3_14021_560_IBC_Str_1",1,0.161617270501945,8
"set1_3_14023_560_SA_Str4","set1_3_14023_560_SA_Str",7,0.123378095994266,8
"set1_3_14026_560_IBC_Str_24","set1_3_14026_560_IBC_Str_2",1,0.114400291629526,8
"set1_3_14035_572_IBC_Str4","set1_3_14035_572_IBC_Str",1,0.160908355103467,8
"set1_3_14037_571_NL_Str4","set1_3_14037_571_NL_Str",6,0.126921858794935,8
"set1_3_14039_571_EN_Str4","set1_3_14039_571_EN_Str",1,0.163215859487719,8
"set1_3_14041_571_DCISw_Str4","set1_3_14041_571_DCISw_Str",1,0.164835286730294,8
"set1_3_14043_571_DCIS_Str4","set1_3_14043_571_DCIS_Str",1,0.119077423345568,8
"set1_3_14045_571_IBC_Str_14","set1_3_14045_571_IBC_Str_1",1,0.164361636829543,8
"set1_3_14047_571_IBC_Str_24","set1_3_14047_571_IBC_Str_2",1,0.134116117069758,8
"set1_3_14049_566_IBC_Str4","set1_3_14049_566_IBC_Str",1,0.139367690404873,8
"set1_3_14051_566_DCIS_Str4","set1_3_14051_566_DCIS_Str",1,0.184272690837532,8
"set1_3_14053_566_UDH_Str4","set1_3_14053_566_UDH_Str",1,0.123484416897783,8
"set1_3_14063_564_DCIS_Str4","set1_3_14063_564_DCIS_Str",1,0.164112341821867,8
"set1_3_14065_564_HP_Str4","set1_3_14065_564_HP_Str",1,0.128119961185563,8
"set1_3_14067_564_NL_Str4","set1_3_14067_564_NL_Str",6,0.152443150868563,8
"set1_3_14069_564_IBC_Str4","set1_3_14069_564_IBC_Str",1,0.13616341172204,8
"set1_3_14071_559_DCIS_Str4","set1_3_14071_559_DCIS_Str",1,0.14641167540628,8
"set1_3_14073_559_IBC_Str4","set1_3_14073_559_IBC_Str",1,0.119947144437752,8
"set1_3_14075_559_CCH_Str4","set1_3_14075_559_CCH_Str",5,0.138924737152132,8
"set1_3_14081_558_IBC_Str4","set1_3_14081_558_IBC_Str",3,0.146059066051914,8
"set1_3_14085_558_DCIS_Str_14","set1_3_14085_558_DCIS_Str_1",1,0.139673298850409,8
"set1_3_14093_557_IBC_Str4","set1_3_14093_557_IBC_Str",1,0.131346048290895,8
"set1_3_14095_557_DCIS_Str4","set1_3_14095_557_DCIS_Str",1,0.120473102809345,8
"set1_3_14097_556_IBC_Str_14","set1_3_14097_556_IBC_Str_1",1,0.114124778416135,8
"set1_3_14099_556_ADH_Str_14","set1_3_14099_556_ADH_Str_1",7,0.127933697278552,8
"set1_3_14101_556_ADH_Str_24","set1_3_14101_556_ADH_Str_2",7,0.133952623402927,8
"set1_3_14105_556_IBC_Str_24","set1_3_14105_556_IBC_Str_2",3,0.114593039169118,8
"set1_3_14111_555_IN_Str4","set1_3_14111_555_IN_Str",1,0.151428689621843,8
"set1_3_14113_555_iIBC_Str4","set1_3_14113_555_iIBC_Str",1,0.157431930693047,8
"set1_3_14115_555_IBC_Str4","set1_3_14115_555_IBC_Str",1,0.140081873775563,8
"set4_10_14732_656_IBC_Str4","set4_10_14732_656_IBC_Str",3,0.142368320655807,8
"set4_10_14734_656_BBD_Str4","set4_10_14734_656_BBD_Str",5,0.18685437328229,8
"set4_10_14736_656_NL_Str4","set4_10_14736_656_NL_Str",5,0.120721798960627,8
"set4_10_14738_657_CCC_Str4","set4_10_14738_657_CCC_Str",6,0.118337517407148,8
"set4_10_14740_657_NL_Str4","set4_10_14740_657_NL_Str",6,0.104732053214212,8
"set4_10_14742_657_DCIS_Str4","set4_10_14742_657_DCIS_Str",3,0.138369430490604,8
"set4_10_14743_657_IBC_Str4","set4_10_14743_657_IBC_Str",3,0.158365730096417,8
"set4_10_14748_658_DCIS_Str4","set4_10_14748_658_DCIS_Str",1,0.124790124933691,8
"set4_10_14749_658_IBC_Str4","set4_10_14749_658_IBC_Str",2,0.162899657151338,8
"set4_10_14750_658_NL_Str4","set4_10_14750_658_NL_Str",6,0.115397206628645,8
"set4_10_14753_659_DCIS_Str4","set4_10_14753_659_DCIS_Str",5,0.118426811815191,8
"set4_10_14754_659_IBC_Str4","set4_10_14754_659_IBC_Str",2,0.112420703494927,8
"set4_10_14756_659_DCIS_Str4","set4_10_14756_659_DCIS_Str",5,0.135791572112376,8
"set4_10_14758_659_NL_Str4","set4_10_14758_659_NL_Str",6,0.0975590093341321,8
"set4_10_14792_663_DCIS_Str4","set4_10_14792_663_DCIS_Str",6,0.107837842003224,8
"set4_10_14794_663_IBC_Str4","set4_10_14794_663_IBC_Str",3,0.118593128110111,8
"set4_10_14796_663_NL_Str4","set4_10_14796_663_NL_Str",6,0.126616229371544,8
"set4_10_14760_660_IBC_Str4","set4_10_14760_660_IBC_Str",2,0.128407446613896,8
"set4_10_14762_660_DCIS_Str4","set4_10_14762_660_DCIS_Str",1,0.105598641921968,8
"set4_10_14764_660_NL_Str4","set4_10_14764_660_NL_Str",8,0.10281528427735,8
"set4_10_14766_660_LVI_Str4","set4_10_14766_660_LVI_Str",1,0.103796630589636,8
"set4_10_14768_661_IBC_Str4","set4_10_14768_661_IBC_Str",2,0.126072607984281,8
"set4_10_14770_661_AM_Str4","set4_10_14770_661_AM_Str",4,0.222628368766442,8
"set4_10_14772_661_ADH_Str4","set4_10_14772_661_ADH_Str",5,0.142888284360512,8
"set4_10_14774_661_DCIS_Str4","set4_10_14774_661_DCIS_Str",5,0.107425103247541,8
"set4_10_14776_661_ADH_Str4","set4_10_14776_661_ADH_Str",5,0.110836454568164,8
"set4_10_14778_661_NL_Str4","set4_10_14778_661_NL_Str",5,0.146930376676303,8
"set4_10_14780_662_DCIS.1_Str4","set4_10_14780_662_DCIS.1_Str",3,0.152027030643948,8
"set4_10_14782_662_MIV.1_Str4","set4_10_14782_662_MIV.1_Str",2,0.148535584884936,8
"set4_10_14784_662_DCIS.2_Str4","set4_10_14784_662_DCIS.2_Str",2,0.146001374258658,8
"set4_10_14786_662_MIV.2_Str4","set4_10_14786_662_MIV.2_Str",2,0.139807817550914,8
"set4_10_14788_662_DCIS.3_Str4","set4_10_14788_662_DCIS.3_Str",3,0.159241792845558,8
"set4_10_14790_662_IBC_Str4","set4_10_14790_662_IBC_Str",3,0.159150614136219,8
"set4_10_14910_676_DCIS.2_Str4","set4_10_14910_676_DCIS.2_Str",4,0.140302861652491,8
"set4_10_14799_664_BBD_Str4","set4_10_14799_664_BBD_Str",5,0.122008155405176,8
"set4_10_14801_664_IBC_Str4","set4_10_14801_664_IBC_Str",2,0.132137933865367,8
"set4_10_14803_664_ADH_Str4","set4_10_14803_664_ADH_Str",5,0.139801467866112,8
"set4_10_14806_665_IBC_Str4","set4_10_14806_665_IBC_Str",3,0.167511219732849,8
"set4_10_14808_665_inf_NL_Str4","set4_10_14808_665_inf_NL_Str",1,0.144534281792852,8
"set4_10_14860_665_DCIS_Str4","set4_10_14860_665_DCIS_Str",2,0.109763284107667,8
"set4_10_14811_665_NL_Str4","set4_10_14811_665_NL_Str",5,0.124149122029952,8
"set4_10_14814_666_DCIS_Str4","set4_10_14814_666_DCIS_Str",2,0.109551854874413,8
"set4_10_14815_666_IBC_Str4","set4_10_14815_666_IBC_Str",3,0.15777148397255,8
"set4_10_14817_666_NL_Str4","set4_10_14817_666_NL_Str",6,0.111576558960843,8
"set4_10_14819_666_BBD_Str4","set4_10_14819_666_BBD_Str",5,0.117883443058631,8
"set4_10_14854_671_UDH_Str4","set4_10_14854_671_UDH_Str",5,0.112187693529595,8
"set4_10_14858_671_IBC_Str4","set4_10_14858_671_IBC_Str",3,0.143005340215431,8
"set4_10_14859_671_DCIS_Str4","set4_10_14859_671_DCIS_Str",3,0.134938022650346,8
"set4_10_14861_671_AM_Str4","set4_10_14861_671_AM_Str",4,0.155907359083194,8
"set4_10_14863_671_CCC_Str4","set4_10_14863_671_CCC_Str",2,0.119832507133729,8
"set4_10_14823_667_IBC_Str4","set4_10_14823_667_IBC_Str",2,0.154810587664614,8
"set4_10_14824_667_DCIS_Str4","set4_10_14824_667_DCIS_Str",6,0.119784876075278,8
"set4_10_14825_667_NL_Str4","set4_10_14825_667_NL_Str",6,0.137878897955984,8
"set4_10_14827_668_IBC_Str4","set4_10_14827_668_IBC_Str",3,0.152243056966936,8
"set4_10_14831_668_DCIS_Str4","set4_10_14831_668_DCIS_Str",8,0.112031042405266,8
"set4_10_14832_668_NL_Str4","set4_10_14832_668_NL_Str",2,0.130670961409312,8
"set4_10_14835_669_IBC_Str4","set4_10_14835_669_IBC_Str",3,0.176891332367263,8
"set4_10_14836_669_NL_Str4","set4_10_14836_669_NL_Str",6,0.186127456524291,8
"set4_10_14838_669_DCIS_Str4","set4_10_14838_669_DCIS_Str",6,0.136837430874928,8
"set4_10_14841_670_EN_Str4","set4_10_14841_670_EN_Str",5,0.11387456558108,8
"set4_10_14842_670_DCIS_Str4","set4_10_14842_670_DCIS_Str",4,0.21030067725873,8
"set4_10_14845_670_DCIS_Str4","set4_10_14845_670_DCIS_Str",2,0.124189729119653,8
"set4_10_14846_670_IBC_Str4","set4_10_14846_670_IBC_Str",4,0.259886378428976,8
"set4_10_14850_670_BBD_Str4","set4_10_14850_670_BBD_Str",8,0.110176363653123,8
"set4_10_14851_670_CCC_Str4","set4_10_14851_670_CCC_Str",5,0.118539858056914,8
"set4_10_14852_670_AM_Str4","set4_10_14852_670_AM_Str",5,0.114988064969703,8
"set4_10_14865_672_inf_NL_Str_S2_R1_0014","set4_10_14865_672_inf_NL_Str_S2_R1_001",5,0.144678645557133,8
"set4_10_14867_672_IBC_Str_1_S4_R1_0014","set4_10_14867_672_IBC_Str_1_S4_R1_001",3,0.16197964607176,8
"set4_10_14871_672_DCIS_Str_S8_R1_0014","set4_10_14871_672_DCIS_Str_S8_R1_001",2,0.111424161060415,8
"set4_10_14872_672_CaLob_Str_S9_R1_0014","set4_10_14872_672_CaLob_Str_S9_R1_001",2,0.123749786468603,8
"set4_10_14874_672_NL_Str_S11_R1_0014","set4_10_14874_672_NL_Str_S11_R1_001",5,0.13686777930188,8
"set4_10_14877_672_CCC_Str_S14_R1_0014","set4_10_14877_672_CCC_Str_S14_R1_001",5,0.131456206104908,8
"set4_10_14879_673_IBC_Str_S16_R1_0014","set4_10_14879_673_IBC_Str_S16_R1_001",3,0.173711338481475,8
"set4_10_14881_673_DCIS_Str_S18_R1_0014","set4_10_14881_673_DCIS_Str_S18_R1_001",2,0.163901306504304,8
"set4_10_14883_673_NL_Str_S20_R1_0014","set4_10_14883_673_NL_Str_S20_R1_001",8,0.120212472987818,8
"set4_10_14885_673_AM_Str_S22_R1_0014","set4_10_14885_673_AM_Str_S22_R1_001",4,0.133373436748678,8
"set4_10_14887_673_CCC_Str_S24_R1_0014","set4_10_14887_673_CCC_Str_S24_R1_001",5,0.156073695833353,8
"set4_10_14889_673_EN_Str_S26_R1_0014","set4_10_14889_673_EN_Str_S26_R1_001",8,0.132449666063559,8
"set4_10_14891_674_DCIS_Str_S28_R1_0014","set4_10_14891_674_DCIS_Str_S28_R1_001",3,0.117130671766036,8
"set4_10_14893_674_IBC_Str_S30_R1_0014","set4_10_14893_674_IBC_Str_S30_R1_001",3,0.141538630206938,8
"set4_10_14895_674_BBD_Str_S32_R1_0014","set4_10_14895_674_BBD_Str_S32_R1_001",6,0.150925618099598,8
"set4_10_14900_675_EN1_Str_S34_R1_0014","set4_10_14900_675_EN1_Str_S34_R1_001",5,0.190981467051864,8
"set4_10_14902_675_EN2_Str4","set4_10_14902_675_EN2_Str",5,0.195899529285932,8
"set4_10_14903_675_EN3_Str4","set4_10_14903_675_EN3_Str",5,0.20912898521535,8
"set4_10_14906_675_NL_Str4","set4_10_14906_675_NL_Str",5,0.145346061604026,8
"set4_10_14923_677_IBC_Str4","set4_10_14923_677_IBC_Str",2,0.14662051850681,8
"set4_10_14925_677_DCIS_Str4","set4_10_14925_677_DCIS_Str",2,0.146814911884222,8
"set4_10_14927_677_NL_Str4","set4_10_14927_677_NL_Str",2,0.141123349884669,8
"set4_10_14929_677_LVI_Str4","set4_10_14929_677_LVI_Str",2,0.139164455435784,8
"set4_10_14931_678_IBC_Str4","set4_10_14931_678_IBC_Str",2,0.146557467633888,8
"set4_10_14933_678_PLC_Str4","set4_10_14933_678_PLC_Str",5,0.101344421878968,8
"set4_10_14935_678_EN_Str4","set4_10_14935_678_EN_Str",5,0.141563340375712,8
"set4_10_14937_678_NL_Str4","set4_10_14937_678_NL_Str",2,0.122450855196918,8
"set4_10_14939_679_IBC_Str4","set4_10_14939_679_IBC_Str",3,0.183668830353873,8
"set4_10_14941_679_DCIS_Str4","set4_10_14941_679_DCIS_Str",6,0.12648053232737,8
"set4_10_14943_679_NL_Str4","set4_10_14943_679_NL_Str",2,0.117936434650639,8
"set4_10_14955_680_DCIS_2_Str4","set4_10_14955_680_DCIS_2_Str",6,0.129396014812162,8
"set4_10_14957_680_ADH_2_Str4","set4_10_14957_680_ADH_2_Str",6,0.129819353033389,8
"set4_10_14945_680_ADH_1_Str4","set4_10_14945_680_ADH_1_Str",6,0.125706328500954,8
"set4_10_14947_680_UDH_Str4","set4_10_14947_680_UDH_Str",6,0.116961888842671,8
"set4_10_14949_680_NL_Str4","set4_10_14949_680_NL_Str",6,0.112270649491882,8
"set4_10_14951_680_DCIS_1_Str4","set4_10_14951_680_DCIS_1_Str",6,0.135817452344332,8
"set4_10_14953_680_IBC_Str4","set4_10_14953_680_IBC_Str",2,0.134849352330577,8
"set4_10_14959_680_LG_DCIS_Str4","set4_10_14959_680_LG_DCIS_Str",2,0.123068394928938,8
"set4_10_14961_680_AM_Str4","set4_10_14961_680_AM_Str",4,0.27255212974831,8
"set4_10_14967_681_DCIS_Str4","set4_10_14967_681_DCIS_Str",6,0.122420184504939,8
"set4_10_14969_681_AM_Str4","set4_10_14969_681_AM_Str",4,0.168123670361912,8
"set4_10_14971_681_EN_Str4","set4_10_14971_681_EN_Str",6,0.145138644991682,8
"set4_10_14973_681_ADH_1_Str4","set4_10_14973_681_ADH_1_Str",2,0.127347262924584,8
"set4_10_14975_681_IBC_Str4","set4_10_14975_681_IBC_Str",3,0.180448659614746,8
"set4_10_14977_681_NL_Str4","set4_10_14977_681_NL_Str",2,0.11016038635349,8
"set4_10_14979_682_NL_Str4","set4_10_14979_682_NL_Str",5,0.124060798204001,8
"set4_10_14981_682_EN_Str4","set4_10_14981_682_EN_Str",8,0.113986067898572,8
"set4_10_14983_682_IBC_Str4","set4_10_14983_682_IBC_Str",3,0.124970172331471,8
"set4_10_14985_682_Inf_NL_Str4","set4_10_14985_682_Inf_NL_Str",1,0.110490143885142,8
"set4_10_14988_683_DCIS_Str4","set4_10_14988_683_DCIS_Str",2,0.110450740404475,8
"set4_10_14991_684_ADH_DCIS_Str4","set4_10_14991_684_ADH_DCIS_Str",1,0.0972849121991587,8
"set4_10_14993_684_DCIS_Str4","set4_10_14993_684_DCIS_Str",2,0.120089983726675,8
"set4_10_14995_684_NL_Str4","set4_10_14995_684_NL_Str",8,0.111938837417528,8
"set4_10_14997_684_IBC_Str4","set4_10_14997_684_IBC_Str",3,0.155751095548824,8
"set4_10_14999_685_DCIS_Str4","set4_10_14999_685_DCIS_Str",2,0.124948604532876,8
"set4_10_15001_685_IBC_Str4","set4_10_15001_685_IBC_Str",2,0.124947380177555,8
"set4_10_15003_685_NL_Str4","set4_10_15003_685_NL_Str",5,0.143122186579385,8
"set4_10_15005_685_EN_Str4","set4_10_15005_685_EN_Str",5,0.123856312206355,8
"set4_10_15014_687_DCIS_1_Str4","set4_10_15014_687_DCIS_1_Str",2,0.141216028627627,8
"set4_10_15016_687_DCIS_2_Str4","set4_10_15016_687_DCIS_2_Str",2,0.159467446967058,8
"set4_10_15018_687_UDH_Str4","set4_10_15018_687_UDH_Str",5,0.106744117824979,8
"set4_10_15020_687_EN_Str4","set4_10_15020_687_EN_Str",8,0.134803811796526,8
"set4_10_15022_687_NL_Str4","set4_10_15022_687_NL_Str",5,0.11956372279618,8
"set4_10_15026_688_EN_1_Str4","set4_10_15026_688_EN_1_Str",6,0.0964393982551999,8
"set4_10_14912_676_EN_Str4","set4_10_14912_676_EN_Str",5,0.14842664422955,8
"set4_10_14914_676_BBD_2_Str4","set4_10_14914_676_BBD_2_Str",5,0.163182395182242,8
"set4_10_14917_676_DCIS_1_Str4","set4_10_14917_676_DCIS_1_Str",4,0.125783587343399,8
"set4_10_14919_676_BBD_1_Str4","set4_10_14919_676_BBD_1_Str",5,0.133572194768469,8
"set4_10_14921_676_NL_Str4","set4_10_14921_676_NL_Str",5,0.181528133210154,8
"set4_10_15008_686_DCIS_Str4","set4_10_15008_686_DCIS_Str",2,0.129708286722424,8
"set4_10_15010_686_EN_Str4","set4_10_15010_686_EN_Str",5,0.117303472889699,8
"set4_10_15012_686_NL_Str4","set4_10_15012_686_NL_Str",6,0.150212419026026,8
"set4_10_15033_689_IBC_Str4","set4_10_15033_689_IBC_Str",3,0.19443852915522,8
"set4_10_15035_689_DCIS_1_Str4","set4_10_15035_689_DCIS_1_Str",2,0.124492084548995,8
"set4_10_15037_689_NL_Str4","set4_10_15037_689_NL_Str",5,0.137569572705196,8
"set4_10_15039_689_DCIS_2_Str4","set4_10_15039_689_DCIS_2_Str",6,0.112564696209406,8
"set4_10_15041_689_EN_1_Str4","set4_10_15041_689_EN_1_Str",5,0.11675073970634,8
"set4_10_15043_689_EN_2_Str4","set4_10_15043_689_EN_2_Str",5,0.104665145470663,8
